Episode,Reward,Epsilon
3995,-2.30,0.30159
3996,-11.30,0.30150
3997,14.70,0.30141
3998,31.60,0.30132
3999,-10.00,0.30123
4000,-12.20,0.30114
4001,5.60,0.30105
4002,45.10,0.30096
4003,18.60,0.30087
4004,38.80,0.30078
4005,3.40,0.30069
4006,-2.30,0.30060
4007,21.20,0.30051
4008,2.60,0.30042
4009,2.70,0.30033
4010,-3.00,0.30024
4011,45.00,0.30015
4012,21.20,0.30006
4013,3.30,0.29997
4014,-2.40,0.29988
4015,58.20,0.29979
4016,65.20,0.29970
4017,-2.70,0.29961
4018,26.10,0.29952
4019,28.30,0.29943
4020,11.00,0.29934
4021,-2.80,0.29925
4022,9.10,0.29916
4023,5.90,0.29907
4024,41.70,0.29898
4025,-10.80,0.29889
4026,39.60,0.29880
4027,-3.30,0.29871
4028,-14.70,0.29862
4029,4.20,0.29853
4030,19.90,0.29844
4031,21.10,0.29835
4032,14.40,0.29826
4033,13.70,0.29817
4034,18.80,0.29808
4035,11.40,0.29799
4036,6.00,0.29790
4037,-10.30,0.29782
4038,-3.00,0.29773
4039,3.40,0.29764
4040,28.80,0.29755
4041,55.00,0.29746
4042,40.40,0.29737
4043,-10.30,0.29728
4044,17.20,0.29719
4045,14.00,0.29710
4046,6.40,0.29701
4047,20.60,0.29692
4048,41.30,0.29683
4049,20.10,0.29674
4050,4.20,0.29666
4051,16.90,0.29657
4052,11.70,0.29648
4053,12.40,0.29639
4054,24.40,0.29630
4055,13.60,0.29621
4056,1.50,0.29612
4057,5.10,0.29603
4058,14.00,0.29594
4059,19.50,0.29586
4060,3.90,0.29577
4061,20.90,0.29568
4062,-10.00,0.29559
4063,15.10,0.29550
4064,13.00,0.29541
4065,-11.40,0.29532
4066,-10.10,0.29524
4067,21.00,0.29515
4068,-1.10,0.29506
4069,-11.30,0.29497
4070,2.20,0.29488
4071,-10.50,0.29479
4072,59.60,0.29470
4073,31.30,0.29462
4074,-10.30,0.29453
4075,11.50,0.29444
4076,-10.40,0.29435
4077,11.20,0.29426
4078,29.30,0.29417
4079,-10.10,0.29409
4080,11.80,0.29400
4081,-10.00,0.29391
4082,28.20,0.29382
4083,11.40,0.29373
4084,20.10,0.29364
4085,65.20,0.29356
4086,-4.90,0.29347
4087,12.20,0.29338
4088,-12.00,0.29329
4089,4.70,0.29320
4090,18.60,0.29312
4091,28.40,0.29303
4092,2.10,0.29294
4093,-5.10,0.29285
4094,4.70,0.29277
4095,-10.70,0.29268
4096,15.80,0.29259
4097,0.80,0.29250
4098,53.70,0.29241
4099,15.70,0.29233
4100,14.80,0.29224
4101,32.40,0.29215
4102,-10.00,0.29206
4103,-14.90,0.29198
4104,-5.20,0.29189
4105,-3.70,0.29180
4106,-10.30,0.29171
4107,20.90,0.29163
4108,6.20,0.29154
4109,35.90,0.29145
4110,-10.00,0.29136
4111,-4.40,0.29128
4112,25.90,0.29119
4113,18.50,0.29110
4114,13.30,0.29101
4115,12.90,0.29093
4116,25.40,0.29084
4117,14.20,0.29075
4118,-10.00,0.29066
4119,19.50,0.29058
4120,22.80,0.29049
4121,14.40,0.29040
4122,42.70,0.29032
4123,12.70,0.29023
4124,1.40,0.29014
4125,50.10,0.29005
4126,59.70,0.28997
4127,22.00,0.28988
4128,-6.60,0.28979
4129,10.40,0.28971
4130,9.60,0.28962
4131,-5.60,0.28953
4132,-10.70,0.28945
4133,-10.00,0.28936
4134,-10.00,0.28927
4135,19.60,0.28919
4136,21.70,0.28910
4137,-10.10,0.28901
4138,-1.80,0.28893
4139,32.10,0.28884
4140,32.40,0.28875
4141,7.70,0.28867
4142,-5.00,0.28858
4143,-3.40,0.28849
4144,5.70,0.28841
4145,22.00,0.28832
4146,-5.90,0.28823
4147,20.30,0.28815
4148,30.50,0.28806
4149,-10.00,0.28797
4150,-3.20,0.28789
4151,-10.00,0.28780
4152,14.20,0.28771
4153,-10.70,0.28763
4154,79.20,0.28754
4155,22.00,0.28746
4156,89.60,0.28737
4157,-10.00,0.28728
4158,5.80,0.28720
4159,1.00,0.28711
4160,11.70,0.28702
4161,27.80,0.28694
4162,-10.00,0.28685
4163,31.50,0.28677
4164,-10.00,0.28668
4165,47.10,0.28659
4166,24.00,0.28651
4167,-14.70,0.28642
4168,19.90,0.28634
4169,-10.00,0.28625
4170,-4.20,0.28616
4171,21.30,0.28608
4172,-5.00,0.28599
4173,26.20,0.28591
4174,12.00,0.28582
4175,75.50,0.28574
4176,-10.00,0.28565
4177,7.00,0.28556
4178,-4.10,0.28548
4179,13.70,0.28539
4180,22.70,0.28531
4181,-2.60,0.28522
4182,11.40,0.28514
4183,-4.20,0.28505
4184,-11.10,0.28497
4185,17.80,0.28488
4186,9.50,0.28479
4187,38.10,0.28471
4188,40.90,0.28462
4189,2.50,0.28454
4190,-3.10,0.28445
4191,-2.80,0.28437
4192,-4.20,0.28428
4193,-3.70,0.28420
4194,24.00,0.28411
4195,6.00,0.28403
4196,-12.40,0.28394
4197,61.70,0.28386
4198,-10.10,0.28377
4199,4.70,0.28369
4200,12.00,0.28360
4201,52.70,0.28352
4202,-10.00,0.28343
4203,15.20,0.28335
4204,40.70,0.28326
4205,-1.70,0.28318
4206,28.60,0.28309
4207,21.80,0.28301
4208,32.30,0.28292
4209,2.80,0.28284
4210,29.30,0.28275
4211,-10.00,0.28267
4212,20.20,0.28258
4213,32.30,0.28250
4214,-10.00,0.28241
4215,-10.40,0.28233
4216,-10.60,0.28224
4217,-3.10,0.28216
4218,1.90,0.28207
4219,18.60,0.28199
4220,-10.50,0.28190
4221,-10.90,0.28182
4222,-13.70,0.28173
4223,-10.50,0.28165
4224,36.60,0.28157
4225,19.10,0.28148
4226,-3.50,0.28140
4227,-2.30,0.28131
4228,19.50,0.28123
4229,6.10,0.28114
4230,-10.70,0.28106
4231,24.70,0.28097
4232,30.70,0.28089
4233,20.90,0.28081
4234,-3.10,0.28072
4235,37.20,0.28064
4236,28.70,0.28055
4237,84.40,0.28047
4238,20.20,0.28039
4239,30.10,0.28030
4240,49.60,0.28022
4241,35.70,0.28013
4242,-14.20,0.28005
4243,20.70,0.27996
4244,10.70,0.27988
4245,6.30,0.27980
4246,23.20,0.27971
4247,-10.00,0.27963
4248,-10.00,0.27955
4249,30.10,0.27946
4250,74.00,0.27938
4251,-12.40,0.27929
4252,5.10,0.27921
4253,21.80,0.27913
4254,-10.00,0.27904
4255,28.60,0.27896
4256,3.60,0.27888
4257,30.50,0.27879
4258,-4.20,0.27871
4259,35.30,0.27862
4260,19.40,0.27854
4261,43.70,0.27846
4262,-2.20,0.27837
4263,-10.00,0.27829
4264,16.10,0.27821
4265,-4.60,0.27812
4266,5.00,0.27804
4267,-10.80,0.27796
4268,10.00,0.27787
4269,15.90,0.27779
4270,-7.80,0.27771
4271,28.60,0.27762
4272,39.60,0.27754
4273,20.30,0.27746
4274,8.50,0.27737
4275,-3.00,0.27729
4276,-10.00,0.27721
4277,24.10,0.27712
4278,28.50,0.27704
4279,-10.00,0.27696
4280,5.20,0.27687
4281,13.50,0.27679
4282,42.00,0.27671
4283,6.60,0.27662
4284,16.50,0.27654
4285,3.90,0.27646
4286,30.70,0.27638
4287,14.60,0.27629
4288,-2.70,0.27621
4289,30.80,0.27613
4290,-4.60,0.27604
4291,21.70,0.27596
4292,11.50,0.27588
4293,26.10,0.27580
4294,24.10,0.27571
4295,21.20,0.27563
4296,3.90,0.27555
4297,25.10,0.27547
4298,34.10,0.27538
4299,14.60,0.27530
4300,7.70,0.27522
4301,22.50,0.27513
4302,38.50,0.27505
4303,10.60,0.27497
4304,23.30,0.27489
4305,10.30,0.27480
4306,29.70,0.27472
4307,30.50,0.27464
4308,48.60,0.27456
4309,-10.00,0.27448
4310,50.50,0.27439
4311,-10.00,0.27431
4312,5.60,0.27423
4313,-4.10,0.27415
4314,21.60,0.27406
4315,93.20,0.27398
4316,35.30,0.27390
4317,-1.80,0.27382
4318,6.90,0.27374
4319,67.20,0.27365
4320,27.00,0.27357
4321,23.90,0.27349
4322,29.20,0.27341
4323,-10.40,0.27332
4324,11.30,0.27324
4325,22.80,0.27316
4326,13.30,0.27308
4327,38.00,0.27300
4328,22.90,0.27292
4329,25.90,0.27283
4330,-10.00,0.27275
4331,-10.00,0.27267
4332,-10.00,0.27259
4333,6.70,0.27251
4334,21.80,0.27242
4335,6.00,0.27234
4336,1.00,0.27226
4337,21.30,0.27218
4338,12.30,0.27210
4339,37.50,0.27202
4340,15.80,0.27193
4341,15.60,0.27185
4342,45.60,0.27177
4343,-2.40,0.27169
4344,-4.80,0.27161
4345,-14.90,0.27153
4346,-5.90,0.27145
4347,31.80,0.27136
4348,10.90,0.27128
4349,-13.20,0.27120
4350,26.40,0.27112
4351,-4.70,0.27104
4352,20.00,0.27096
4353,-10.40,0.27088
4354,1.90,0.27079
4355,4.30,0.27071
4356,39.30,0.27063
4357,31.90,0.27055
4358,10.40,0.27047
4359,13.40,0.27039
4360,15.10,0.27031
4361,24.80,0.27023
4362,-10.00,0.27015
4363,-1.80,0.27006
4364,13.20,0.26998
4365,-10.70,0.26990
4366,14.90,0.26982
4367,34.50,0.26974
4368,32.30,0.26966
4369,4.90,0.26958
4370,17.90,0.26950
4371,3.00,0.26942
4372,-10.40,0.26934
4373,-10.00,0.26925
4374,12.90,0.26917
4375,-3.70,0.26909
4376,26.20,0.26901
4377,-10.00,0.26893
4378,42.50,0.26885
4379,14.20,0.26877
4380,32.50,0.26869
4381,-11.50,0.26861
4382,-10.10,0.26853
4383,5.10,0.26845
4384,-10.00,0.26837
4385,12.10,0.26829
4386,18.60,0.26821
4387,29.10,0.26813
4388,-10.90,0.26805
4389,-10.00,0.26797
4390,26.60,0.26788
4391,-4.50,0.26780
4392,-4.10,0.26772
4393,4.90,0.26764
4394,-10.40,0.26756
4395,46.70,0.26748
4396,11.20,0.26740
4397,47.70,0.26732
4398,15.70,0.26724
4399,39.80,0.26716
4400,32.70,0.26708
4401,23.70,0.26700
4402,-2.50,0.26692
4403,21.60,0.26684
4404,8.00,0.26676
4405,14.50,0.26668
4406,70.00,0.26660
4407,3.10,0.26652
4408,30.00,0.26644
4409,76.60,0.26636
4410,-10.00,0.26628
4411,7.90,0.26620
4412,22.90,0.26612
4413,6.80,0.26604
4414,-10.80,0.26596
4415,13.80,0.26588
4416,12.10,0.26580
4417,6.80,0.26572
4418,4.20,0.26564
4419,32.00,0.26556
4420,-11.50,0.26548
4421,-1.70,0.26540
4422,4.00,0.26533
4423,13.80,0.26525
4424,-4.60,0.26517
4425,54.60,0.26509
4426,66.60,0.26501
4427,69.70,0.26493
4428,-1.80,0.26485
4429,9.30,0.26477
4430,-2.80,0.26469
4431,80.80,0.26461
4432,29.30,0.26453
4433,-1.70,0.26445
4434,14.60,0.26437
4435,8.10,0.26429
4436,11.10,0.26421
4437,5.20,0.26413
4438,74.40,0.26405
4439,24.00,0.26398
4440,6.00,0.26390
4441,14.30,0.26382
4442,14.20,0.26374
4443,40.00,0.26366
4444,13.50,0.26358
4445,56.60,0.26350
4446,53.30,0.26342
4447,39.80,0.26334
4448,39.40,0.26326
4449,13.90,0.26318
4450,31.50,0.26311
4451,55.50,0.26303
4452,42.90,0.26295
4453,-3.60,0.26287
4454,33.50,0.26279
4455,-10.00,0.26271
4456,67.90,0.26263
4457,-0.70,0.26255
4458,-2.10,0.26247
4459,45.10,0.26240
4460,3.00,0.26232
4461,38.20,0.26224
4462,29.30,0.26216
4463,6.80,0.26208
4464,9.70,0.26200
4465,28.70,0.26192
4466,22.10,0.26185
4467,38.10,0.26177
4468,13.80,0.26169
4469,5.60,0.26161
4470,82.70,0.26153
4471,40.40,0.26145
4472,13.30,0.26137
4473,82.20,0.26130
4474,68.50,0.26122
4475,5.40,0.26114
4476,44.00,0.26106
4477,-6.00,0.26098
4478,56.20,0.26090
4479,-3.80,0.26083
4480,21.70,0.26075
4481,5.10,0.26067
4482,-10.00,0.26059
4483,-10.00,0.26051
4484,-10.10,0.26044
4485,-10.00,0.26036
4486,14.50,0.26028
4487,23.20,0.26020
4488,30.20,0.26012
4489,-2.90,0.26004
4490,9.00,0.25997
4491,5.90,0.25989
4492,-2.60,0.25981
4493,-2.90,0.25973
4494,2.50,0.25965
4495,-6.90,0.25958
4496,40.60,0.25950
4497,-10.10,0.25942
4498,-10.60,0.25934
4499,47.40,0.25927
4500,6.70,0.25919
4501,-10.10,0.25911
4502,-10.00,0.25903
4503,40.90,0.25895
4504,56.20,0.25888
4505,33.90,0.25880
4506,-0.80,0.25872
4507,-10.00,0.25864
4508,-10.00,0.25857
4509,33.50,0.25849
4510,-3.70,0.25841
4511,-10.70,0.25833
4512,-10.70,0.25826
4513,33.50,0.25818
4514,-10.00,0.25810
4515,18.30,0.25802
4516,-0.70,0.25795
4517,15.20,0.25787
4518,7.20,0.25779
4519,62.10,0.25771
4520,-10.30,0.25764
4521,-11.10,0.25756
4522,-10.40,0.25748
4523,42.90,0.25741
4524,24.40,0.25733
4525,24.30,0.25725
4526,33.80,0.25717
4527,19.90,0.25710
4528,22.80,0.25702
4529,22.80,0.25694
4530,9.20,0.25687
4531,49.30,0.25679
4532,22.10,0.25671
4533,-10.00,0.25663
4534,-10.40,0.25656
4535,-10.00,0.25648
4536,6.30,0.25640
4537,-1.70,0.25633
4538,12.50,0.25625
4539,13.80,0.25617
4540,-10.90,0.25610
4541,-10.20,0.25602
4542,-12.40,0.25594
4543,-1.70,0.25587
4544,29.30,0.25579
4545,60.40,0.25571
4546,55.40,0.25564
4547,-1.10,0.25556
4548,112.30,0.25548
4549,23.00,0.25541
4550,44.50,0.25533
4551,4.70,0.25525
4552,36.80,0.25518
4553,1.40,0.25510
4554,-5.90,0.25502
4555,37.20,0.25495
4556,13.40,0.25487
4557,60.00,0.25479
4558,10.20,0.25472
4559,20.00,0.25464
4560,4.70,0.25456
4561,20.20,0.25449
4562,57.40,0.25441
4563,74.30,0.25433
4564,39.00,0.25426
4565,30.20,0.25418
4566,22.50,0.25411
4567,-12.00,0.25403
4568,21.50,0.25395
4569,2.80,0.25388
4570,46.10,0.25380
4571,-10.00,0.25372
4572,20.70,0.25365
4573,-2.50,0.25357
4574,-11.10,0.25350
4575,34.80,0.25342
4576,-11.90,0.25334
4577,0.60,0.25327
4578,18.90,0.25319
4579,1.60,0.25312
4580,-11.40,0.25304
4581,0.60,0.25296
4582,-2.30,0.25289
4583,15.10,0.25281
4584,14.20,0.25274
4585,11.70,0.25266
4586,5.90,0.25259
4587,5.70,0.25251
4588,-1.50,0.25243
4589,12.50,0.25236
4590,14.50,0.25228
4591,11.90,0.25221
4592,-10.00,0.25213
4593,-8.50,0.25206
4594,16.60,0.25198
4595,23.20,0.25190
4596,30.60,0.25183
4597,-10.10,0.25175
4598,-4.70,0.25168
4599,-11.20,0.25160
4600,66.70,0.25153
4601,-2.80,0.25145
4602,7.70,0.25138
4603,23.00,0.25130
4604,6.00,0.25122
4605,4.40,0.25115
4606,-1.60,0.25107
4607,33.00,0.25100
4608,78.40,0.25092
4609,-10.00,0.25085
4610,2.60,0.25077
4611,6.60,0.25070
4612,-0.20,0.25062
4613,26.00,0.25055
4614,16.70,0.25047
4615,6.00,0.25040
4616,-10.00,0.25032
4617,48.40,0.25025
4618,154.20,0.25017
4619,57.60,0.25010
4620,34.70,0.25002
4621,36.60,0.24995
4622,-10.00,0.24987
4623,40.90,0.24980
4624,45.00,0.24972
4625,14.10,0.24965
4626,-1.80,0.24957
4627,-9.10,0.24950
4628,48.40,0.24942
4629,-3.20,0.24935
4630,3.50,0.24927
4631,-12.90,0.24920
4632,65.40,0.24912
4633,-10.00,0.24905
4634,54.00,0.24897
4635,40.60,0.24890
4636,5.70,0.24882
4637,12.80,0.24875
4638,22.00,0.24867
4639,35.00,0.24860
4640,30.50,0.24853
4641,22.50,0.24845
4642,6.10,0.24838
4643,-10.00,0.24830
4644,23.10,0.24823
4645,22.40,0.24815
4646,67.60,0.24808
4647,23.90,0.24800
4648,-11.10,0.24793
4649,13.50,0.24786
4650,-1.90,0.24778
4651,-4.70,0.24771
4652,41.10,0.24763
4653,-1.10,0.24756
4654,17.10,0.24748
4655,90.30,0.24741
4656,35.40,0.24734
4657,31.10,0.24726
4658,47.00,0.24719
4659,45.90,0.24711
4660,78.20,0.24704
4661,4.30,0.24696
4662,23.30,0.24689
4663,53.10,0.24682
4664,43.90,0.24674
4665,6.80,0.24667
4666,-10.00,0.24659
4667,32.30,0.24652
4668,33.60,0.24645
4669,30.20,0.24637
4670,71.70,0.24630
4671,14.10,0.24622
4672,7.00,0.24615
4673,53.30,0.24608
4674,-10.00,0.24600
4675,44.90,0.24593
4676,-2.60,0.24586
4677,68.50,0.24578
4678,33.60,0.24571
4679,33.50,0.24563
4680,60.90,0.24556
4681,14.80,0.24549
4682,22.60,0.24541
4683,-10.00,0.24534
4684,31.70,0.24527
4685,40.20,0.24519
4686,-10.10,0.24512
4687,16.30,0.24505
4688,22.90,0.24497
4689,12.60,0.24490
4690,10.10,0.24483
4691,14.90,0.24475
4692,31.60,0.24468
4693,22.00,0.24460
4694,-10.30,0.24453
4695,-1.90,0.24446
4696,-10.60,0.24438
4697,78.70,0.24431
4698,6.00,0.24424
4699,-3.50,0.24416
4700,5.30,0.24409
4701,23.70,0.24402
4702,52.30,0.24395
4703,40.40,0.24387
4704,-10.50,0.24380
4705,11.00,0.24373
4706,14.30,0.24365
4707,66.60,0.24358
4708,-10.10,0.24351
4709,6.00,0.24343
4710,32.70,0.24336
4711,55.20,0.24329
4712,7.30,0.24321
4713,60.70,0.24314
4714,-13.50,0.24307
4715,-10.00,0.24300
4716,6.20,0.24292
4717,20.50,0.24285
4718,35.10,0.24278
4719,65.00,0.24270
4720,49.30,0.24263
4721,7.40,0.24256
4722,12.00,0.24249
4723,-3.20,0.24241
4724,-10.70,0.24234
4725,6.30,0.24227
4726,3.30,0.24219
4727,-10.00,0.24212
4728,31.40,0.24205
4729,3.20,0.24198
4730,-10.00,0.24190
4731,15.40,0.24183
4732,-0.50,0.24176
4733,21.00,0.24169
4734,19.10,0.24161
4735,12.10,0.24154
4736,5.10,0.24147
4737,5.50,0.24140
4738,-4.20,0.24132
4739,41.20,0.24125
4740,22.30,0.24118
4741,58.90,0.24111
4742,51.60,0.24103
4743,22.80,0.24096
4744,-11.60,0.24089
4745,18.40,0.24082
4746,23.90,0.24075
4747,-10.00,0.24067
4748,6.80,0.24060
4749,7.90,0.24053
4750,5.20,0.24046
4751,29.60,0.24038
4752,39.30,0.24031
4753,36.00,0.24024
4754,7.40,0.24017
4755,-10.00,0.24010
4756,-10.00,0.24002
4757,45.30,0.23995
4758,16.00,0.23988
4759,-10.30,0.23981
4760,-4.60,0.23974
4761,-3.00,0.23966
4762,5.00,0.23959
4763,12.90,0.23952
4764,-10.00,0.23945
4765,7.00,0.23938
4766,38.60,0.23931
4767,-1.40,0.23923
4768,79.70,0.23916
4769,30.00,0.23909
4770,40.50,0.23902
4771,57.20,0.23895
4772,-0.70,0.23888
4773,24.70,0.23880
4774,31.90,0.23873
4775,-10.00,0.23866
4776,-10.50,0.23859
4777,5.70,0.23852
4778,-10.00,0.23845
4779,32.70,0.23837
4780,24.10,0.23830
4781,108.80,0.23823
4782,21.90,0.23816
4783,-12.20,0.23809
4784,-10.20,0.23802
4785,17.50,0.23795
4786,32.20,0.23787
4787,12.90,0.23780
4788,32.30,0.23773
4789,33.60,0.23766
4790,-10.70,0.23759
4791,-12.30,0.23752
4792,4.80,0.23745
4793,5.60,0.23737
4794,18.70,0.23730
4795,33.20,0.23723
4796,25.60,0.23716
4797,21.90,0.23709
4798,47.80,0.23702
4799,36.50,0.23695
4800,73.10,0.23688
4801,3.20,0.23681
4802,-2.00,0.23673
4803,46.00,0.23666
4804,93.50,0.23659
4805,39.00,0.23652
4806,-1.50,0.23645
4807,28.30,0.23638
4808,47.80,0.23631
4809,47.90,0.23624
4810,23.00,0.23617
4811,34.00,0.23610
4812,98.90,0.23603
4813,12.60,0.23595
4814,12.90,0.23588
4815,13.90,0.23581
4816,-10.10,0.23574
4817,5.60,0.23567
4818,3.80,0.23560
4819,117.00,0.23553
4820,-2.30,0.23546
4821,39.60,0.23539
4822,14.20,0.23532
4823,-10.00,0.23525
4824,-2.20,0.23518
4825,46.60,0.23511
4826,57.20,0.23504
4827,-2.70,0.23497
4828,18.30,0.23489
4829,-2.50,0.23482
4830,93.70,0.23475
4831,92.90,0.23468
4832,57.40,0.23461
4833,27.10,0.23454
4834,4.40,0.23447
4835,-10.00,0.23440
4836,-12.10,0.23433
4837,-3.20,0.23426
4838,57.10,0.23419
4839,-10.00,0.23412
4840,52.00,0.23405
4841,32.90,0.23398
4842,57.60,0.23391
4843,5.70,0.23384
4844,11.20,0.23377
4845,14.60,0.23370
4846,80.00,0.23363
4847,-10.30,0.23356
4848,20.20,0.23349
4849,15.00,0.23342
4850,67.60,0.23335
4851,38.00,0.23328
4852,-11.20,0.23321
4853,46.80,0.23314
4854,27.70,0.23307
4855,41.70,0.23300
4856,-10.00,0.23293
4857,26.20,0.23286
4858,-3.10,0.23279
4859,-10.00,0.23272
4860,9.70,0.23265
4861,36.30,0.23258
4862,43.20,0.23251
4863,-0.40,0.23244
4864,69.00,0.23237
4865,19.90,0.23230
4866,39.90,0.23223
4867,29.30,0.23216
4868,15.90,0.23209
4869,-10.10,0.23202
4870,42.20,0.23195
4871,41.20,0.23188
4872,10.80,0.23181
4873,-5.20,0.23174
4874,60.00,0.23168
4875,6.70,0.23161
4876,21.70,0.23154
4877,-3.30,0.23147
4878,5.40,0.23140
4879,-10.00,0.23133
4880,3.40,0.23126
4881,36.20,0.23119
4882,14.30,0.23112
4883,-10.50,0.23105
4884,5.30,0.23098
4885,4.20,0.23091
4886,33.30,0.23084
4887,6.90,0.23077
4888,16.30,0.23070
4889,-12.50,0.23063
4890,-10.10,0.23057
4891,3.70,0.23050
4892,14.80,0.23043
4893,-3.20,0.23036
4894,37.80,0.23029
4895,55.00,0.23022
4896,1.90,0.23015
4897,-10.00,0.23008
4898,8.00,0.23001
4899,22.20,0.22994
4900,22.40,0.22987
4901,3.60,0.22981
4902,-11.20,0.22974
4903,5.30,0.22967
4904,19.30,0.22960
4905,20.70,0.22953
4906,63.00,0.22946
4907,13.70,0.22939
4908,73.10,0.22932
4909,-1.20,0.22925
4910,6.80,0.22919
4911,53.50,0.22912
4912,63.60,0.22905
4913,8.90,0.22898
4914,-12.10,0.22891
4915,33.90,0.22884
4916,30.80,0.22877
4917,81.50,0.22871
4918,6.80,0.22864
4919,15.20,0.22857
4920,20.90,0.22850
4921,-4.70,0.22843
4922,7.00,0.22836
4923,44.40,0.22829
4924,14.80,0.22823
4925,40.60,0.22816
4926,7.50,0.22809
4927,48.80,0.22802
4928,12.50,0.22795
4929,-10.40,0.22788
4930,41.10,0.22781
4931,-10.00,0.22775
4932,61.30,0.22768
4933,46.60,0.22761
4934,100.70,0.22754
4935,78.50,0.22747
4936,57.60,0.22741
4937,10.90,0.22734
4938,23.30,0.22727
4939,-11.60,0.22720
4940,23.10,0.22713
4941,-2.40,0.22706
4942,11.20,0.22700
4943,32.20,0.22693
4944,-12.20,0.22686
4945,11.30,0.22679
4946,5.50,0.22672
4947,24.90,0.22666
4948,-0.70,0.22659
4949,-12.20,0.22652
4950,20.00,0.22645
4951,13.70,0.22638
4952,20.10,0.22632
4953,3.10,0.22625
4954,4.50,0.22618
4955,38.30,0.22611
4956,45.20,0.22604
4957,15.00,0.22598
4958,30.30,0.22591
4959,15.00,0.22584
4960,-2.00,0.22577
4961,-0.70,0.22571
4962,-2.60,0.22564
4963,-11.00,0.22557
4964,81.40,0.22550
4965,1.80,0.22543
4966,10.30,0.22537
4967,22.10,0.22530
4968,-10.50,0.22523
4969,6.40,0.22516
4970,12.20,0.22510
4971,4.10,0.22503
4972,14.00,0.22496
4973,-11.30,0.22489
4974,22.00,0.22483
4975,104.80,0.22476
4976,19.60,0.22469
4977,31.60,0.22462
4978,27.20,0.22456
4979,20.70,0.22449
4980,29.90,0.22442
4981,48.10,0.22436
4982,-10.30,0.22429
4983,35.30,0.22422
4984,-4.20,0.22415
4985,30.40,0.22409
4986,-11.20,0.22402
4987,-10.00,0.22395
4988,57.80,0.22388
4989,70.60,0.22382
4990,48.10,0.22375
4991,39.20,0.22368
4992,13.80,0.22362
4993,36.60,0.22355
4994,7.00,0.22348
4995,5.00,0.22341
4996,-10.90,0.22335
4997,22.80,0.22328
4998,13.80,0.22321
4999,5.90,0.22315
5000,87.90,0.22308
5001,29.20,0.22301
5002,55.20,0.22295
5003,30.30,0.22288
5004,27.20,0.22281
5005,23.30,0.22275
5006,27.90,0.22268
5007,63.80,0.22261
5008,-2.00,0.22255
5009,-10.00,0.22248
5010,45.90,0.22241
5011,19.50,0.22234
5012,-3.30,0.22228
5013,23.80,0.22221
5014,24.10,0.22214
5015,-11.20,0.22208
5016,28.80,0.22201
5017,-1.80,0.22194
5018,5.70,0.22188
5019,64.70,0.22181
5020,17.60,0.22175
5021,-12.80,0.22168
5022,57.80,0.22161
5023,9.00,0.22155
5024,31.20,0.22148
5025,4.80,0.22141
5026,3.40,0.22135
5027,-10.50,0.22128
5028,-10.70,0.22121
5029,30.10,0.22115
5030,17.80,0.22108
5031,65.10,0.22101
5032,10.50,0.22095
5033,-10.00,0.22088
5034,7.30,0.22082
5035,-12.80,0.22075
5036,123.60,0.22068
5037,-3.00,0.22062
5038,57.40,0.22055
5039,20.50,0.22048
5040,57.30,0.22042
5041,15.30,0.22035
5042,6.90,0.22029
5043,25.50,0.22022
5044,4.00,0.22015
5045,15.00,0.22009
5046,68.00,0.22002
5047,-2.60,0.21996
5048,24.90,0.21989
5049,5.20,0.21982
5050,30.30,0.21976
5051,22.10,0.21969
5052,-3.00,0.21963
5053,-3.90,0.21956
5054,34.60,0.21949
5055,4.80,0.21943
5056,3.60,0.21936
5057,14.40,0.21930
5058,54.20,0.21923
5059,1.90,0.21917
5060,5.80,0.21910
5061,2.80,0.21903
5062,24.50,0.21897
5063,-4.90,0.21890
5064,-10.00,0.21884
5065,39.40,0.21877
5066,7.60,0.21871
5067,11.10,0.21864
5068,21.20,0.21857
5069,-11.10,0.21851
5070,41.30,0.21844
5071,46.40,0.21838
5072,27.10,0.21831
5073,52.10,0.21825
5074,6.50,0.21818
5075,13.20,0.21812
5076,30.00,0.21805
5077,-10.70,0.21799
5078,30.80,0.21792
5079,20.90,0.21785
5080,8.40,0.21779
5081,6.20,0.21772
5082,6.20,0.21766
5083,39.10,0.21759
5084,2.20,0.21753
5085,-10.00,0.21746
5086,-10.20,0.21740
5087,15.40,0.21733
5088,58.00,0.21727
5089,-2.10,0.21720
5090,11.60,0.21714
5091,22.20,0.21707
5092,5.80,0.21701
5093,34.40,0.21694
5094,14.50,0.21688
5095,4.70,0.21681
5096,-2.70,0.21675
5097,48.80,0.21668
5098,13.00,0.21662
5099,37.70,0.21655
5100,53.40,0.21649
5101,15.20,0.21642
5102,22.70,0.21636
5103,12.70,0.21629
5104,-5.60,0.21623
5105,5.30,0.21616
5106,38.20,0.21610
5107,40.40,0.21603
5108,3.70,0.21597
5109,-10.70,0.21590
5110,3.30,0.21584
5111,70.90,0.21577
5112,37.00,0.21571
5113,13.90,0.21564
5114,13.20,0.21558
5115,-10.50,0.21551
5116,-10.80,0.21545
5117,3.70,0.21538
5118,6.40,0.21532
5119,-10.40,0.21526
